time_s,altitude_m,vertical_velocity_ms,vertical_accel_ms2,lateral_distance_m,lateral_direction_deg,phase
132.8,6952.34,-25.0,0.0,1250.55,60.0,DESCENT
132.9,6949.84,-25.0,0.0,1251.9,60.0,DESCENT
133.0,6947.34,-25.0,0.0,1253.25,60.0,DESCENT
133.1,6944.84,-25.0,0.0,1254.6,60.0,DESCENT
133.2,6942.34,-25.0,0.0,1255.95,60.0,DESCENT
133.3,6939.84,-25.0,0.0,1257.3,60.0,DESCENT
133.4,6937.34,-25.0,0.0,1258.65,60.0,DESCENT
133.5,6934.84,-25.0,0.0,1260.0,60.0,DESCENT
133.6,6932.34,-25.0,0.0,1261.35,60.0,DESCENT
133.7,6929.84,-25.0,0.0,1262.7,60.0,DESCENT
133.8,6927.34,-25.0,0.0,1264.05,60.0,DESCENT
133.9,6924.84,-25.0,0.0,1265.4,60.0,DESCENT
134.0,6922.34,-25.0,0.0,1266.75,60.0,DESCENT
134.1,6919.84,-25.0,0.0,1268.1,60.0,DESCENT
134.2,6917.34,-25.0,0.0,1269.45,60.0,DESCENT
134.3,6914.84,-25.0,0.0,1270.8,60.0,DESCENT
134.4,6912.34,-25.0,0.0,1272.15,60.0,DESCENT
134.5,6909.84,-25.0,0.0,1273.5,60.0,DESCENT
134.6,6907.34,-25.0,0.0,1274.85,60.0,DESCENT
134.7,6904.84,-25.0,0.0,1276.2,60.0,DESCENT
134.8,6902.34,-25.0,0.0,1277.55,60.0,DESCENT
134.9,6899.84,-25.0,0.0,1278.9,60.0,DESCENT
135.0,6897.34,-25.0,0.0,1280.25,60.0,DESCENT
135.1,6894.84,-25.0,0.0,1281.6,60.0,DESCENT
135.2,6892.34,-25.0,0.0,1282.95,60.0,DESCENT
135.3,6889.84,-25.0,0.0,1284.3,60.0,DESCENT
135.4,6887.34,-25.0,0.0,1285.65,60.0,DESCENT
135.5,6884.84,-25.0,0.0,1287.0,60.0,DESCENT
135.6,6882.34,-25.0,0.0,1288.35,60.0,DESCENT
135.7,6879.84,-25.0,0.0,1289.7,60.0,DESCENT
135.8,6877.34,-25.0,0.0,1291.05,60.0,DESCENT
135.9,6874.84,-25.0,0.0,1292.4,60.0,DESCENT
136.0,6872.34,-25.0,0.0,1293.75,60.0,DESCENT
136.1,6869.84,-25.0,0.0,1295.1,60.0,DESCENT
136.2,6867.34,-25.0,0.0,1296.45,60.0,DESCENT
136.3,6864.84,-25.0,0.0,1297.8,60.0,DESCENT
136.4,6862.34,-25.0,0.0,1299.15,60.0,DESCENT
136.5,6859.84,-25.0,0.0,1300.5,60.0,DESCENT
136.6,6857.34,-25.0,0.0,1301.85,60.0,DESCENT
136.7,6854.84,-25.0,0.0,1303.2,60.0,DESCENT
136.8,6852.34,-25.0,0.0,1304.55,60.0,DESCENT
136.9,6849.84,-25.0,0.0,1305.9,60.0,DESCENT
137.0,6847.34,-25.0,0.0,1307.25,60.0,DESCENT
137.1,6844.84,-25.0,0.0,1308.6,60.0,DESCENT
137.2,6842.34,-25.0,0.0,1309.95,60.0,DESCENT
137.3,6839.84,-25.0,0.0,1311.3,60.0,DESCENT
137.4,6837.34,-25.0,0.0,1312.65,60.0,DESCENT
137.5,6834.84,-25.0,0.0,1314.0,60.0,DESCENT
137.6,6832.34,-25.0,0.0,1315.35,60.0,DESCENT
137.7,6829.84,-25.0,0.0,1316.7,60.0,DESCENT
137.8,6827.34,-25.0,0.0,1318.05,60.0,DESCENT
137.9,6824.84,-25.0,0.0,1319.4,60.0,DESCENT
138.0,6822.34,-25.0,0.0,1320.75,60.0,DESCENT
138.1,6819.84,-25.0,0.0,1322.1,60.0,DESCENT
138.2,6817.34,-25.0,0.0,1323.45,60.0,DESCENT
138.3,6814.84,-25.0,0.0,1324.8,60.0,DESCENT
138.4,6812.34,-25.0,0.0,1326.15,60.0,DESCENT
138.5,6809.84,-25.0,0.0,1327.5,60.0,DESCENT
138.6,6807.34,-25.0,0.0,1328.85,60.0,DESCENT
138.7,6804.84,-25.0,0.0,1330.2,60.0,DESCENT
138.8,6802.34,-25.0,0.0,1331.55,60.0,DESCENT
138.9,6799.84,-25.0,0.0,1332.9,60.0,DESCENT
139.0,6797.34,-25.0,0.0,1334.25,60.0,DESCENT
139.1,6794.84,-25.0,0.0,1335.6,60.0,DESCENT
139.2,6792.34,-25.0,0.0,1336.95,60.0,DESCENT
139.3,6789.84,-25.0,0.0,1338.3,60.0,DESCENT
139.4,6787.34,-25.0,0.0,1339.65,60.0,DESCENT
139.5,6784.84,-25.0,0.0,1341.0,60.0,DESCENT
139.6,6782.34,-25.0,0.0,1342.35,60.0,DESCENT
139.7,6779.84,-25.0,0.0,1343.7,60.0,DESCENT
139.8,6777.34,-25.0,0.0,1345.05,60.0,DESCENT
139.9,6774.84,-25.0,0.0,1346.4,60.0,DESCENT
140.0,6772.34,-25.0,0.0,1347.75,60.0,DESCENT
140.1,6769.84,-25.0,0.0,1349.1,60.0,DESCENT
140.2,6767.34,-25.0,0.0,1350.45,60.0,DESCENT
140.3,6764.84,-25.0,0.0,1351.8,60.0,DESCENT
140.4,6762.34,-25.0,0.0,1353.15,60.0,DESCENT
140.5,6759.84,-25.0,0.0,1354.5,60.0,DESCENT
140.6,6757.34,-25.0,0.0,1355.85,60.0,DESCENT
140.7,6754.84,-25.0,0.0,1357.2,60.0,DESCENT
140.8,6752.34,-25.0,0.0,1358.55,60.0,DESCENT
140.9,6749.84,-25.0,0.0,1359.9,60.0,DESCENT
141.0,6747.34,-25.0,0.0,1361.25,60.0,DESCENT
141.1,6744.84,-25.0,0.0,1362.6,60.0,DESCENT
141.2,6742.34,-25.0,0.0,1363.95,60.0,DESCENT
141.3,6739.84,-25.0,0.0,1365.3,60.0,DESCENT
141.4,6737.34,-25.0,0.0,1366.65,60.0,DESCENT
141.5,6734.84,-25.0,0.0,1368.0,60.0,DESCENT
141.6,6732.34,-25.0,0.0,1369.35,60.0,DESCENT
141.7,6729.84,-25.0,0.0,1370.7,60.0,DESCENT
141.8,6727.34,-25.0,0.0,1372.05,60.0,DESCENT
141.9,6724.84,-25.0,0.0,1373.4,60.0,DESCENT
142.0,6722.34,-25.0,0.0,1374.75,60.0,DESCENT
142.1,6719.84,-25.0,0.0,1376.1,60.0,DESCENT
142.2,6717.34,-25.0,0.0,1377.45,60.0,DESCENT
142.3,6714.84,-25.0,0.0,1378.8,60.0,DESCENT
142.4,6712.34,-25.0,0.0,1380.15,60.0,DESCENT
142.5,6709.84,-25.0,0.0,1381.5,60.0,DESCENT
142.6,6707.34,-25.0,0.0,1382.85,60.0,DESCENT
142.7,6704.84,-25.0,0.0,1384.2,60.0,DESCENT
142.8,6702.34,-25.0,0.0,1385.55,60.0,DESCENT
142.9,6699.84,-25.0,0.0,1386.9,60.0,DESCENT
143.0,6697.34,-25.0,0.0,1388.25,60.0,DESCENT
143.1,6694.84,-25.0,0.0,1389.6,60.0,DESCENT
143.2,6692.34,-25.0,0.0,1390.95,60.0,DESCENT
143.3,6689.84,-25.0,0.0,1392.3,60.0,DESCENT
143.4,6687.34,-25.0,0.0,1393.65,60.0,DESCENT
143.5,6684.84,-25.0,0.0,1395.0,60.0,DESCENT
143.6,6682.34,-25.0,0.0,1396.35,60.0,DESCENT
143.7,6679.84,-25.0,0.0,1397.7,60.0,DESCENT
143.8,6677.34,-25.0,0.0,1399.05,60.0,DESCENT
143.9,6674.84,-25.0,0.0,1400.4,60.0,DESCENT
144.0,6672.34,-25.0,0.0,1401.75,60.0,DESCENT
144.1,6669.84,-25.0,0.0,1403.1,60.0,DESCENT
144.2,6667.34,-25.0,0.0,1404.45,60.0,DESCENT
144.3,6664.84,-25.0,0.0,1405.8,60.0,DESCENT
144.4,6662.34,-25.0,0.0,1407.15,60.0,DESCENT
144.5,6659.84,-25.0,0.0,1408.5,60.0,DESCENT
144.6,6657.34,-25.0,0.0,1409.85,60.0,DESCENT
144.7,6654.84,-25.0,0.0,1411.2,60.0,DESCENT
144.8,6652.34,-25.0,0.0,1412.55,60.0,DESCENT
144.9,6649.84,-25.0,0.0,1413.9,60.0,DESCENT
145.0,6647.34,-25.0,0.0,1415.25,60.0,DESCENT
145.1,6644.84,-25.0,0.0,1416.6,60.0,DESCENT
145.2,6642.34,-25.0,0.0,1417.95,60.0,DESCENT
145.3,6639.84,-25.0,0.0,1419.3,60.0,DESCENT
145.4,6637.34,-25.0,0.0,1420.65,60.0,DESCENT
145.5,6634.84,-25.0,0.0,1422.0,60.0,DESCENT
145.6,6632.34,-25.0,0.0,1423.35,60.0,DESCENT
145.7,6629.84,-25.0,0.0,1424.7,60.0,DESCENT
145.8,6627.34,-25.0,0.0,1426.05,60.0,DESCENT
145.9,6624.84,-25.0,0.0,1427.4,60.0,DESCENT
146.0,6622.34,-25.0,0.0,1428.75,60.0,DESCENT
146.1,6619.84,-25.0,0.0,1430.1,60.0,DESCENT
146.2,6617.34,-25.0,0.0,1431.45,60.0,DESCENT
146.3,6614.84,-25.0,0.0,1432.8,60.0,DESCENT
146.4,6612.34,-25.0,0.0,1434.15,60.0,DESCENT
146.5,6609.84,-25.0,0.0,1435.5,60.0,DESCENT
146.6,6607.34,-25.0,0.0,1436.85,60.0,DESCENT
146.7,6604.84,-25.0,0.0,1438.2,60.0,DESCENT
146.8,6602.34,-25.0,0.0,1439.55,60.0,DESCENT
146.9,6599.84,-25.0,0.0,1440.9,60.0,DESCENT
147.0,6597.34,-25.0,0.0,1442.25,60.0,DESCENT
147.1,6594.84,-25.0,0.0,1443.6,60.0,DESCENT
147.2,6592.34,-25.0,0.0,1444.95,60.0,DESCENT
147.3,6589.84,-25.0,0.0,1446.3,60.0,DESCENT
147.4,6587.34,-25.0,0.0,1447.65,60.0,DESCENT
147.5,6584.84,-25.0,0.0,1449.0,60.0,DESCENT
147.6,6582.34,-25.0,0.0,1450.35,60.0,DESCENT
147.7,6579.84,-25.0,0.0,1451.7,60.0,DESCENT
147.8,6577.34,-25.0,0.0,1453.05,60.0,DESCENT
147.9,6574.84,-25.0,0.0,1454.4,60.0,DESCENT
148.0,6572.34,-25.0,0.0,1455.75,60.0,DESCENT
148.1,6569.84,-25.0,0.0,1457.1,60.0,DESCENT
148.2,6567.34,-25.0,0.0,1458.45,60.0,DESCENT
148.3,6564.84,-25.0,0.0,1459.8,60.0,DESCENT
148.4,6562.34,-25.0,0.0,1461.15,60.0,DESCENT
148.5,6559.84,-25.0,0.0,1462.5,60.0,DESCENT
148.6,6557.34,-25.0,0.0,1463.85,60.0,DESCENT
148.7,6554.84,-25.0,0.0,1465.2,60.0,DESCENT
148.8,6552.34,-25.0,0.0,1466.55,60.0,DESCENT
148.9,6549.84,-25.0,0.0,1467.9,60.0,DESCENT
149.0,6547.34,-25.0,0.0,1469.25,60.0,DESCENT
149.1,6544.84,-25.0,0.0,1470.6,60.0,DESCENT
149.2,6542.34,-25.0,0.0,1471.95,60.0,DESCENT
149.3,6539.84,-25.0,0.0,1473.3,60.0,DESCENT
149.4,6537.34,-25.0,0.0,1474.65,60.0,DESCENT
149.5,6534.84,-25.0,0.0,1476.0,60.0,DESCENT
149.6,6532.34,-25.0,0.0,1477.35,60.0,DESCENT
149.7,6529.84,-25.0,0.0,1478.7,60.0,DESCENT
149.8,6527.34,-25.0,0.0,1480.05,60.0,DESCENT
149.9,6524.84,-25.0,0.0,1481.4,60.0,DESCENT
150.0,6522.34,-25.0,0.0,1482.75,60.0,DESCENT
150.1,6519.84,-25.0,0.0,1484.1,60.0,DESCENT
150.2,6517.34,-25.0,0.0,1485.45,60.0,DESCENT
150.3,6514.84,-25.0,0.0,1486.8,60.0,DESCENT
150.4,6512.34,-25.0,0.0,1488.15,60.0,DESCENT
150.5,6509.84,-25.0,0.0,1489.5,60.0,DESCENT
150.6,6507.34,-25.0,0.0,1490.85,60.0,DESCENT
150.7,6504.84,-25.0,0.0,1492.2,60.0,DESCENT
150.8,6502.34,-25.0,0.0,1493.55,60.0,DESCENT
150.9,6499.84,-25.0,0.0,1494.9,60.0,DESCENT
151.0,6497.34,-25.0,0.0,1496.25,60.0,DESCENT
151.1,6494.84,-25.0,0.0,1497.6,60.0,DESCENT
151.2,6492.34,-25.0,0.0,1498.95,60.0,DESCENT
151.3,6489.84,-25.0,0.0,1500.3,60.0,DESCENT
151.4,6487.34,-25.0,0.0,1501.65,60.0,DESCENT
151.5,6484.84,-25.0,0.0,1503.0,60.0,DESCENT
151.6,6482.34,-25.0,0.0,1504.35,60.0,DESCENT
151.7,6479.84,-25.0,0.0,1505.7,60.0,DESCENT
151.8,6477.34,-25.0,0.0,1507.05,60.0,DESCENT
151.9,6474.84,-25.0,0.0,1508.4,60.0,DESCENT
152.0,6472.34,-25.0,0.0,1509.75,60.0,DESCENT
152.1,6469.84,-25.0,0.0,1511.1,60.0,DESCENT
152.2,6467.34,-25.0,0.0,1512.45,60.0,DESCENT
152.3,6464.84,-25.0,0.0,1513.8,60.0,DESCENT
152.4,6462.34,-25.0,0.0,1515.15,60.0,DESCENT
152.5,6459.84,-25.0,0.0,1516.5,60.0,DESCENT
152.6,6457.34,-25.0,0.0,1517.85,60.0,DESCENT
152.7,6454.84,-25.0,0.0,1519.2,60.0,DESCENT
152.8,6452.34,-25.0,0.0,1520.55,60.0,DESCENT
152.9,6449.84,-25.0,0.0,1521.9,60.0,DESCENT
153.0,6447.34,-25.0,0.0,1523.25,60.0,DESCENT
153.1,6444.84,-25.0,0.0,1524.6,60.0,DESCENT
153.2,6442.34,-25.0,0.0,1525.95,60.0,DESCENT
153.3,6439.84,-25.0,0.0,1527.3,60.0,DESCENT
153.4,6437.34,-25.0,0.0,1528.65,60.0,DESCENT
153.5,6434.84,-25.0,0.0,1530.0,60.0,DESCENT
153.6,6432.34,-25.0,0.0,1531.35,60.0,DESCENT
153.7,6429.84,-25.0,0.0,1532.7,60.0,DESCENT
153.8,6427.34,-25.0,0.0,1534.05,60.0,DESCENT
153.9,6424.84,-25.0,0.0,1535.4,60.0,DESCENT
154.0,6422.34,-25.0,0.0,1536.75,60.0,DESCENT
154.1,6419.84,-25.0,0.0,1538.1,60.0,DESCENT
154.2,6417.34,-25.0,0.0,1539.45,60.0,DESCENT
154.3,6414.84,-25.0,0.0,1540.8,60.0,DESCENT
154.4,6412.34,-25.0,0.0,1542.15,60.0,DESCENT
154.5,6409.84,-25.0,0.0,1543.5,60.0,DESCENT
154.6,6407.34,-25.0,0.0,1544.85,60.0,DESCENT
154.7,6404.84,-25.0,0.0,1546.2,60.0,DESCENT
154.8,6402.34,-25.0,0.0,1547.55,60.0,DESCENT
154.9,6399.84,-25.0,0.0,1548.9,60.0,DESCENT
155.0,6397.34,-25.0,0.0,1550.25,60.0,DESCENT
155.1,6394.84,-25.0,0.0,1551.6,60.0,DESCENT
155.2,6392.34,-25.0,0.0,1552.95,60.0,DESCENT
155.3,6389.84,-25.0,0.0,1554.3,60.0,DESCENT
155.4,6387.34,-25.0,0.0,1555.65,60.0,DESCENT
155.5,6384.84,-25.0,0.0,1557.0,60.0,DESCENT
155.6,6382.34,-25.0,0.0,1558.35,60.0,DESCENT
155.7,6379.84,-25.0,0.0,1559.7,60.0,DESCENT
155.8,6377.34,-25.0,0.0,1561.05,60.0,DESCENT
155.9,6374.84,-25.0,0.0,1562.4,60.0,DESCENT
156.0,6372.34,-25.0,0.0,1563.75,60.0,DESCENT
156.1,6369.84,-25.0,0.0,1565.1,60.0,DESCENT
156.2,6367.34,-25.0,0.0,1566.45,60.0,DESCENT
156.3,6364.84,-25.0,0.0,1567.8,60.0,DESCENT
156.4,6362.34,-25.0,0.0,1569.15,60.0,DESCENT
156.5,6359.84,-25.0,0.0,1570.5,60.0,DESCENT
156.6,6357.34,-25.0,0.0,1571.85,60.0,DESCENT
156.7,6354.84,-25.0,0.0,1573.2,60.0,DESCENT
156.8,6352.34,-25.0,0.0,1574.55,60.0,DESCENT
156.9,6349.84,-25.0,0.0,1575.9,60.0,DESCENT
157.0,6347.34,-25.0,0.0,1577.25,60.0,DESCENT
157.1,6344.84,-25.0,0.0,1578.6,60.0,DESCENT
157.2,6342.34,-25.0,0.0,1579.95,60.0,DESCENT
157.3,6339.84,-25.0,0.0,1581.3,60.0,DESCENT
157.4,6337.34,-25.0,0.0,1582.65,60.0,DESCENT
157.5,6334.84,-25.0,0.0,1584.0,60.0,DESCENT
157.6,6332.34,-25.0,0.0,1585.35,60.0,DESCENT
157.7,6329.84,-25.0,0.0,1586.7,60.0,DESCENT
157.8,6327.34,-25.0,0.0,1588.05,60.0,DESCENT
157.9,6324.84,-25.0,0.0,1589.4,60.0,DESCENT
158.0,6322.34,-25.0,0.0,1590.75,60.0,DESCENT
158.1,6319.84,-25.0,0.0,1592.1,60.0,DESCENT
158.2,6317.34,-25.0,0.0,1593.45,60.0,DESCENT
158.3,6314.84,-25.0,0.0,1594.8,60.0,DESCENT
158.4,6312.34,-25.0,0.0,1596.15,60.0,DESCENT
158.5,6309.84,-25.0,0.0,1597.5,60.0,DESCENT
158.6,6307.34,-25.0,0.0,1598.85,60.0,DESCENT
158.7,6304.84,-25.0,0.0,1600.2,60.0,DESCENT
158.8,6302.34,-25.0,0.0,1601.55,60.0,DESCENT
158.9,6299.84,-25.0,0.0,1602.9,60.0,DESCENT
159.0,6297.34,-25.0,0.0,1604.25,60.0,DESCENT
159.1,6294.84,-25.0,0.0,1605.6,60.0,DESCENT
159.2,6292.34,-25.0,0.0,1606.95,60.0,DESCENT
159.3,6289.84,-25.0,0.0,1608.3,60.0,DESCENT
159.4,6287.34,-25.0,0.0,1609.65,60.0,DESCENT
159.5,6284.84,-25.0,0.0,1611.0,60.0,DESCENT
159.6,6282.34,-25.0,0.0,1612.35,60.0,DESCENT
159.7,6279.84,-25.0,0.0,1613.7,60.0,DESCENT
159.8,6277.34,-25.0,0.0,1615.05,60.0,DESCENT
159.9,6274.84,-25.0,0.0,1616.4,60.0,DESCENT
160.0,6272.34,-25.0,0.0,1617.75,60.0,DESCENT
160.1,6269.84,-25.0,0.0,1619.1,60.0,DESCENT
160.2,6267.34,-25.0,0.0,1620.45,60.0,DESCENT
160.3,6264.84,-25.0,0.0,1621.8,60.0,DESCENT
160.4,6262.34,-25.0,0.0,1623.15,60.0,DESCENT
160.5,6259.84,-25.0,0.0,1624.5,60.0,DESCENT
160.6,6257.34,-25.0,0.0,1625.85,60.0,DESCENT
160.7,6254.84,-25.0,0.0,1627.2,60.0,DESCENT
160.8,6252.34,-25.0,0.0,1628.55,60.0,DESCENT
160.9,6249.84,-25.0,0.0,1629.9,60.0,DESCENT
161.0,6247.34,-25.0,0.0,1631.25,60.0,DESCENT
161.1,6244.84,-25.0,0.0,1632.6,60.0,DESCENT
161.2,6242.34,-25.0,0.0,1633.95,60.0,DESCENT
161.3,6239.84,-25.0,0.0,1635.3,60.0,DESCENT
161.4,6237.34,-25.0,0.0,1636.65,60.0,DESCENT
161.5,6234.84,-25.0,0.0,1638.0,60.0,DESCENT
161.6,6232.34,-25.0,0.0,1639.35,60.0,DESCENT
161.7,6229.84,-25.0,0.0,1640.7,60.0,DESCENT
161.8,6227.34,-25.0,0.0,1642.05,60.0,DESCENT
161.9,6224.84,-25.0,0.0,1643.4,60.0,DESCENT
162.0,6222.34,-25.0,0.0,1644.75,60.0,DESCENT
162.1,6219.84,-25.0,0.0,1646.1,60.0,DESCENT
162.2,6217.34,-25.0,0.0,1647.45,60.0,DESCENT
162.3,6214.84,-25.0,0.0,1648.8,60.0,DESCENT
162.4,6212.34,-25.0,0.0,1650.15,60.0,DESCENT
162.5,6209.84,-25.0,0.0,1651.5,60.0,DESCENT
162.6,6207.34,-25.0,0.0,1652.85,60.0,DESCENT
162.7,6204.84,-25.0,0.0,1654.2,60.0,DESCENT
162.8,6202.34,-25.0,0.0,1655.55,60.0,DESCENT
162.9,6199.84,-25.0,0.0,1656.9,60.0,DESCENT
163.0,6197.34,-25.0,0.0,1658.25,60.0,DESCENT
163.1,6194.84,-25.0,0.0,1659.6,60.0,DESCENT
163.2,6192.34,-25.0,0.0,1660.95,60.0,DESCENT
163.3,6189.84,-25.0,0.0,1662.3,60.0,DESCENT
163.4,6187.34,-25.0,0.0,1663.65,60.0,DESCENT
163.5,6184.84,-25.0,0.0,1665.0,60.0,DESCENT
163.6,6182.34,-25.0,0.0,1666.35,60.0,DESCENT
163.7,6179.84,-25.0,0.0,1667.7,60.0,DESCENT
163.8,6177.34,-25.0,0.0,1669.05,60.0,DESCENT
163.9,6174.84,-25.0,0.0,1670.4,60.0,DESCENT
164.0,6172.34,-25.0,0.0,1671.75,60.0,DESCENT
164.1,6169.84,-25.0,0.0,1673.1,60.0,DESCENT
164.2,6167.34,-25.0,0.0,1674.45,60.0,DESCENT
164.3,6164.84,-25.0,0.0,1675.8,60.0,DESCENT
164.4,6162.34,-25.0,0.0,1677.15,60.0,DESCENT
164.5,6159.84,-25.0,0.0,1678.5,60.0,DESCENT
164.6,6157.34,-25.0,0.0,1679.85,60.0,DESCENT
164.7,6154.84,-25.0,0.0,1681.2,60.0,DESCENT
164.8,6152.34,-25.0,0.0,1682.55,60.0,DESCENT
164.9,6149.84,-25.0,0.0,1683.9,60.0,DESCENT
165.0,6147.34,-25.0,0.0,1685.25,60.0,DESCENT
165.1,6144.84,-25.0,0.0,1686.6,60.0,DESCENT
165.2,6142.34,-25.0,0.0,1687.95,60.0,DESCENT
165.3,6139.84,-25.0,0.0,1689.3,60.0,DESCENT
165.4,6137.34,-25.0,0.0,1690.65,60.0,DESCENT
165.5,6134.84,-25.0,0.0,1692.0,60.0,DESCENT
165.6,6132.34,-25.0,0.0,1693.35,60.0,DESCENT
165.7,6129.84,-25.0,0.0,1694.7,60.0,DESCENT
165.8,6127.34,-25.0,0.0,1696.05,60.0,DESCENT
165.9,6124.84,-25.0,0.0,1697.4,60.0,DESCENT
166.0,6122.34,-25.0,0.0,1698.75,60.0,DESCENT
166.1,6119.84,-25.0,0.0,1700.1,60.0,DESCENT
166.2,6117.34,-25.0,0.0,1701.45,60.0,DESCENT
166.3,6114.84,-25.0,0.0,1702.8,60.0,DESCENT
166.4,6112.34,-25.0,0.0,1704.15,60.0,DESCENT
166.5,6109.84,-25.0,0.0,1705.5,60.0,DESCENT
166.6,6107.34,-25.0,0.0,1706.85,60.0,DESCENT
166.7,6104.84,-25.0,0.0,1708.2,60.0,DESCENT
166.8,6102.34,-25.0,0.0,1709.55,60.0,DESCENT
166.9,6099.84,-25.0,0.0,1710.9,60.0,DESCENT
167.0,6097.34,-25.0,0.0,1712.25,60.0,DESCENT
167.1,6094.84,-25.0,0.0,1713.6,60.0,DESCENT
167.2,6092.34,-25.0,0.0,1714.95,60.0,DESCENT
167.3,6089.84,-25.0,0.0,1716.3,60.0,DESCENT
167.4,6087.34,-25.0,0.0,1717.65,60.0,DESCENT
167.5,6084.84,-25.0,0.0,1719.0,60.0,DESCENT
167.6,6082.34,-25.0,0.0,1720.35,60.0,DESCENT
167.7,6079.84,-25.0,0.0,1721.7,60.0,DESCENT
167.8,6077.34,-25.0,0.0,1723.05,60.0,DESCENT
167.9,6074.84,-25.0,0.0,1724.4,60.0,DESCENT
168.0,6072.34,-25.0,0.0,1725.75,60.0,DESCENT
168.1,6069.84,-25.0,0.0,1727.1,60.0,DESCENT
168.2,6067.34,-25.0,0.0,1728.45,60.0,DESCENT
168.3,6064.84,-25.0,0.0,1729.8,60.0,DESCENT
168.4,6062.34,-25.0,0.0,1731.15,60.0,DESCENT
168.5,6059.84,-25.0,0.0,1732.5,60.0,DESCENT
168.6,6057.34,-25.0,0.0,1733.85,60.0,DESCENT
168.7,6054.84,-25.0,0.0,1735.2,60.0,DESCENT
168.8,6052.34,-25.0,0.0,1736.55,60.0,DESCENT
168.9,6049.84,-25.0,0.0,1737.9,60.0,DESCENT
169.0,6047.34,-25.0,0.0,1739.25,60.0,DESCENT
169.1,6044.84,-25.0,0.0,1740.6,60.0,DESCENT
169.2,6042.34,-25.0,0.0,1741.95,60.0,DESCENT
169.3,6039.84,-25.0,0.0,1743.3,60.0,DESCENT
169.4,6037.34,-25.0,0.0,1744.65,60.0,DESCENT
169.5,6034.84,-25.0,0.0,1746.0,60.0,DESCENT
169.6,6032.34,-25.0,0.0,1747.35,60.0,DESCENT
169.7,6029.84,-25.0,0.0,1748.7,60.0,DESCENT
169.8,6027.34,-25.0,0.0,1750.05,60.0,DESCENT
169.9,6024.84,-25.0,0.0,1751.4,60.0,DESCENT
170.0,6022.34,-25.0,0.0,1752.75,60.0,DESCENT
170.1,6019.84,-25.0,0.0,1754.1,60.0,DESCENT
170.2,6017.34,-25.0,0.0,1755.45,60.0,DESCENT
170.3,6014.84,-25.0,0.0,1756.8,60.0,DESCENT
170.4,6012.34,-25.0,0.0,1758.15,60.0,DESCENT
170.5,6009.84,-25.0,0.0,1759.5,60.0,DESCENT
170.6,6007.34,-25.0,0.0,1760.85,60.0,DESCENT
170.7,6004.84,-25.0,0.0,1762.2,60.0,DESCENT
170.8,6002.34,-25.0,0.0,1763.55,60.0,DESCENT
170.9,5999.84,-25.0,0.0,1764.9,60.0,DESCENT
171.0,5997.34,-25.0,0.0,1766.25,60.0,DESCENT
171.1,5994.84,-25.0,0.0,1767.6,60.0,DESCENT
171.2,5992.34,-25.0,0.0,1768.95,60.0,DESCENT
171.3,5989.84,-25.0,0.0,1770.3,60.0,DESCENT
171.4,5987.34,-25.0,0.0,1771.65,60.0,DESCENT
171.5,5984.84,-25.0,0.0,1773.0,60.0,DESCENT
171.6,5982.34,-25.0,0.0,1774.35,60.0,DESCENT
171.7,5979.84,-25.0,0.0,1775.7,60.0,DESCENT
171.8,5977.34,-25.0,0.0,1777.05,60.0,DESCENT
171.9,5974.84,-25.0,0.0,1778.4,60.0,DESCENT
172.0,5972.34,-25.0,0.0,1779.75,60.0,DESCENT
172.1,5969.84,-25.0,0.0,1781.1,60.0,DESCENT
172.2,5967.34,-25.0,0.0,1782.45,60.0,DESCENT
172.3,5964.84,-25.0,0.0,1783.8,60.0,DESCENT
172.4,5962.34,-25.0,0.0,1785.15,60.0,DESCENT
172.5,5959.84,-25.0,0.0,1786.5,60.0,DESCENT
172.6,5957.34,-25.0,0.0,1787.85,60.0,DESCENT
172.7,5954.84,-25.0,0.0,1789.2,60.0,DESCENT
172.8,5952.34,-25.0,0.0,1790.55,60.0,DESCENT
172.9,5949.84,-25.0,0.0,1791.9,60.0,DESCENT
173.0,5947.34,-25.0,0.0,1793.25,60.0,DESCENT
173.1,5944.84,-25.0,0.0,1794.6,60.0,DESCENT
173.2,5942.34,-25.0,0.0,1795.95,60.0,DESCENT
173.3,5939.84,-25.0,0.0,1797.3,60.0,DESCENT
173.4,5937.34,-25.0,0.0,1798.65,60.0,DESCENT
173.5,5934.84,-25.0,0.0,1800.0,60.0,DESCENT
173.6,5932.34,-25.0,0.0,1801.35,60.0,DESCENT
173.7,5929.84,-25.0,0.0,1802.7,60.0,DESCENT
173.8,5927.34,-25.0,0.0,1804.05,60.0,DESCENT
173.9,5924.84,-25.0,0.0,1805.4,60.0,DESCENT
174.0,5922.34,-25.0,0.0,1806.75,60.0,DESCENT
174.1,5919.84,-25.0,0.0,1808.1,60.0,DESCENT
174.2,5917.34,-25.0,0.0,1809.45,60.0,DESCENT
174.3,5914.84,-25.0,0.0,1810.8,60.0,DESCENT
174.4,5912.34,-25.0,0.0,1812.15,60.0,DESCENT
174.5,5909.84,-25.0,0.0,1813.5,60.0,DESCENT
174.6,5907.34,-25.0,0.0,1814.85,60.0,DESCENT
174.7,5904.84,-25.0,0.0,1816.2,60.0,DESCENT
174.8,5902.34,-25.0,0.0,1817.55,60.0,DESCENT
174.9,5899.84,-25.0,0.0,1818.9,60.0,DESCENT
